ts	contract	seed	result	actualRounds	totalTx	deposits	syncRedeems	asyncRedeems	processBatch	finalizeBatch	rebalances	settlements	rateUpdates	priceUpdates	invariantChecks	invariantFails	totalGasUsed	wallMs
1776369654115	S3_RebalanceSettlement	3502345	PASSED	50	1623	762	0	643	49	49	50	52	9	9	201	0	670893381	1918
1776369658323	S4_ExchangeRateFeeAccrual	3502345	PASSED	50	192	112	21	0	0	0	0	0	50	9	50	0	61291069	288
1776369663933	S5_SanctionedUserInterlace	3502345	PASSED	50	2196	1772	363	17	17	17	0	0	6	4	51	0	546587344	1714
1776369668374	S6_InFlightEdgeCases	3502345	PASSED	50	373	136	12	65	23	23	58	28	16	12	51	0	131420662	506
1776369673067	S7_FullProtocolEndurance	3502345	PASSED	15	960	580	128	175	15	15	15	13	15	4	17	0	234157266	768
1776369677415	S8_InvestSettlementEdge	3502345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99604295	433
1776369682879	S9_MultiAdapterMix	3502345	PASSED	50	1631	985	0	422	50	50	50	52	9	13	102	0	540749095	1564
1776369687816	S10_InterleavedOperations	3502345	PASSED	50	653	215	43	173	53	53	50	24	20	22	144	0	271801785	1017
1776369692873	S1_DepositRedeemMix	3512345	PASSED	50	1194	782	406	0	0	0	0	0	4	2	51	0	281855577	1098
1776369697756	S2_AsyncRedeemFullCycle	3512345	PASSED	50	505	60	0	330	50	50	0	0	9	6	151	0	289794575	977
1776369703561	S3_RebalanceSettlement	3512345	PASSED	50	1640	836	0	570	50	50	50	66	9	9	201	0	654505645	1888
1776369707767	S4_ExchangeRateFeeAccrual	3512345	PASSED	50	209	114	36	0	0	0	0	0	50	9	50	0	63878229	301
1776369713349	S5_SanctionedUserInterlace	3512345	PASSED	50	2094	1713	320	17	17	17	0	0	6	4	51	0	518959969	1695
1776369717774	S6_InFlightEdgeCases	3512345	PASSED	50	386	134	14	67	25	25	58	35	16	12	51	0	139339369	522
1776369722447	S7_FullProtocolEndurance	3512345	PASSED	15	967	565	139	188	15	15	15	11	15	4	17	0	240741188	786
1776369726745	S8_InvestSettlementEdge	3512345	PASSED	50	241	100	0	0	0	0	50	63	16	12	51	0	100116393	397
1776369732177	S9_MultiAdapterMix	3512345	PASSED	50	1517	898	0	400	48	48	50	51	9	13	102	0	503465737	1502
1776369737175	S10_InterleavedOperations	3512345	PASSED	50	666	211	40	181	55	55	50	32	20	22	146	0	280409385	1074
1776369742188	S1_DepositRedeemMix	3522345	PASSED	50	1193	785	402	0	0	0	0	0	4	2	51	0	281262025	1103
1776369747079	S2_AsyncRedeemFullCycle	3522345	PASSED	50	512	61	0	336	50	50	0	0	9	6	151	0	291782824	971
1776369752937	S3_RebalanceSettlement	3522345	PASSED	50	1727	907	0	588	50	50	50	64	9	9	201	0	681810102	1943
1776369757198	S4_ExchangeRateFeeAccrual	3522345	PASSED	50	203	120	24	0	0	0	0	0	50	9	50	0	62656301	324
1776369762922	S5_SanctionedUserInterlace	3522345	PASSED	50	2283	1847	375	17	17	17	0	0	6	4	51	0	573121230	1802
1776369767354	S6_InFlightEdgeCases	3522345	PASSED	50	367	124	7	63	28	28	58	31	16	12	51	0	133321013	511
1776369771986	S7_FullProtocolEndurance	3522345	PASSED	15	870	457	116	221	15	15	15	12	15	4	17	0	230963273	741
1776369776283	S8_InvestSettlementEdge	3522345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	101270596	416
1776369781683	S9_MultiAdapterMix	3522345	PASSED	50	1494	823	0	454	49	49	50	47	9	13	102	0	517224362	1493
1776369786620	S10_InterleavedOperations	3522345	PASSED	50	684	205	48	192	56	56	50	33	21	23	147	0	288128335	1039
1776369791550	S1_DepositRedeemMix	3532345	PASSED	50	1076	694	376	0	0	0	0	0	4	2	51	0	254843024	1020
1776369796405	S2_AsyncRedeemFullCycle	3532345	PASSED	50	480	55	0	314	48	48	0	0	9	6	151	0	282651043	947
1776369802360	S3_RebalanceSettlement	3532345	PASSED	50	1786	907	0	651	50	50	50	60	9	9	201	0	721099866	2018
1776369806571	S4_ExchangeRateFeeAccrual	3532345	PASSED	50	210	132	19	0	0	0	0	0	50	9	50	0	63755571	299
1776369812129	S5_SanctionedUserInterlace	3532345	PASSED	50	2038	1618	359	17	17	17	0	0	6	4	51	0	508027687	1641
1776369816593	S6_InFlightEdgeCases	3532345	PASSED	50	425	160	28	69	25	25	58	32	16	12	51	0	143467110	558
1776369821252	S7_FullProtocolEndurance	3532345	PASSED	15	868	473	131	184	15	15	15	16	15	4	17	0	220780924	724
1776369825595	S8_InvestSettlementEdge	3532345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100394022	409
1776369831005	S9_MultiAdapterMix	3532345	PASSED	50	1422	760	0	437	49	49	50	55	9	13	102	0	493355728	1475
1776369835979	S10_InterleavedOperations	3532345	PASSED	50	676	210	40	193	56	56	50	27	21	23	147	0	282984188	1042
1776369840967	S1_DepositRedeemMix	3542345	PASSED	50	1186	791	389	0	0	0	0	0	4	2	51	0	280331271	1087
1776369845934	S2_AsyncRedeemFullCycle	3542345	PASSED	50	547	59	0	375	49	49	0	0	9	6	151	0	315717406	1048
1776369851919	S3_RebalanceSettlement	3542345	PASSED	50	1711	858	0	628	50	50	50	57	9	9	201	0	691389620	2085
1776369856137	S4_ExchangeRateFeeAccrual	3542345	PASSED	50	204	125	20	0	0	0	0	0	50	9	50	0	63061716	296
1776369861835	S5_SanctionedUserInterlace	3542345	PASSED	50	2147	1759	327	17	17	17	0	0	6	4	51	0	540066890	1745
1776369866281	S6_InFlightEdgeCases	3542345	PASSED	50	380	135	15	63	23	23	58	35	16	12	51	0	135900705	528
1776369870932	S7_FullProtocolEndurance	3542345	PASSED	15	878	490	114	199	15	15	15	11	15	4	17	0	224723760	721
1776369875276	S8_InvestSettlementEdge	3542345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	101241454	413
1776369880661	S9_MultiAdapterMix	3542345	PASSED	50	1384	747	0	431	48	48	50	38	9	13	102	0	477355122	1462
1776369885617	S10_InterleavedOperations	3542345	PASSED	50	674	209	32	195	56	56	50	32	21	23	144	0	283998364	1019
1776369890679	S1_DepositRedeemMix	3552345	PASSED	50	1247	827	414	0	0	0	0	0	4	2	51	0	294209367	1133
1776369895503	S2_AsyncRedeemFullCycle	3552345	PASSED	50	451	51	0	285	50	50	0	0	9	6	151	0	264218458	909
1776369901382	S3_RebalanceSettlement	3552345	PASSED	50	1701	810	0	657	50	50	50	66	9	9	201	0	704152048	1965
1776369905587	S4_ExchangeRateFeeAccrual	3552345	PASSED	50	224	133	32	0	0	0	0	0	50	9	50	0	66218639	319
1776369911220	S5_SanctionedUserInterlace	3552345	PASSED	50	2140	1721	358	17	17	17	0	0	6	4	51	0	533766972	1675
1776369915708	S6_InFlightEdgeCases	3552345	PASSED	50	411	150	15	83	23	23	58	31	16	12	51	0	143654781	541
1776369920390	S7_FullProtocolEndurance	3552345	PASSED	15	933	544	123	189	15	15	15	13	15	4	17	0	233382803	765
1776369924709	S8_InvestSettlementEdge	3552345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	101156926	401
1776369930185	S9_MultiAdapterMix	3552345	PASSED	50	1576	863	0	488	50	50	50	53	9	13	102	0	549063568	1560
1776369935190	S10_InterleavedOperations	3552345	PASSED	50	731	227	46	219	58	58	50	31	20	22	148	0	304453561	1085
1776369940320	S1_DepositRedeemMix	3562345	PASSED	50	1309	859	444	0	0	0	0	0	4	2	51	0	309432972	1197
1776369945192	S2_AsyncRedeemFullCycle	3562345	PASSED	50	472	54	0	305	49	49	0	0	9	6	151	0	275065356	962
1776369951065	S3_RebalanceSettlement	3562345	PASSED	50	1670	794	0	644	50	50	50	64	9	9	201	0	686895264	1946
1776369955298	S4_ExchangeRateFeeAccrual	3562345	PASSED	50	211	127	25	0	0	0	0	0	50	9	50	0	64056079	307
1776369960896	S5_SanctionedUserInterlace	3562345	PASSED	50	2117	1655	401	17	17	17	0	0	6	4	51	0	528250748	1676
1776369965344	S6_InFlightEdgeCases	3562345	PASSED	50	394	134	19	75	26	26	58	28	16	12	51	0	139499291	525
1776369970078	S7_FullProtocolEndurance	3562345	PASSED	15	925	540	118	188	15	15	15	15	15	4	17	0	233082484	811
1776369974393	S8_InvestSettlementEdge	3562345	PASSED	50	243	100	0	0	0	0	50	65	16	12	51	0	100844861	398
1776369979951	S9_MultiAdapterMix	3562345	PASSED	50	1618	931	0	459	49	49	50	58	9	13	102	0	550917646	1615
1776369984928	S10_InterleavedOperations	3562345	PASSED	50	677	196	35	200	59	59	50	34	21	23	148	0	289517864	1029
1776369989997	S1_DepositRedeemMix	3572345	PASSED	50	1276	863	407	0	0	0	0	0	4	2	51	0	300284551	1149
1776369994941	S2_AsyncRedeemFullCycle	3572345	PASSED	50	550	62	0	373	50	50	0	0	9	6	151	0	313654860	1018
1776370000731	S3_RebalanceSettlement	3572345	PASSED	50	1594	803	0	568	49	49	50	57	9	9	201	0	639280325	1866
1776370004988	S4_ExchangeRateFeeAccrual	3572345	PASSED	50	219	143	17	0	0	0	0	0	50	9	50	0	65157503	303
1776370010760	S5_SanctionedUserInterlace	3572345	PASSED	50	2269	1856	352	17	17	17	0	0	6	4	51	0	569745490	1860
1776370015195	S6_InFlightEdgeCases	3572345	PASSED	50	424	150	15	76	27	27	58	43	16	12	51	0	149000974	548
1776370019825	S7_FullProtocolEndurance	3572345	PASSED	15	853	484	126	164	15	15	15	15	15	4	17	0	211032675	715
1776370024126	S8_InvestSettlementEdge	3572345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100497311	413
1776370029475	S9_MultiAdapterMix	3572345	PASSED	50	1457	808	0	428	47	47	50	55	9	13	102	0	502300447	1448
1776370034411	S10_InterleavedOperations	3572345	PASSED	50	674	203	40	194	57	57	50	31	20	22	147	0	284638158	1030
1776370039370	S1_DepositRedeemMix	3582345	PASSED	50	1121	731	384	0	0	0	0	0	4	2	51	0	264832166	1051
1776370044283	S2_AsyncRedeemFullCycle	3582345	PASSED	50	500	56	0	333	48	48	0	0	9	6	151	0	290671691	969
1776370050171	S3_RebalanceSettlement	3582345	PASSED	50	1682	810	0	638	50	50	50	66	9	9	201	0	690177507	1965
1776370054411	S4_ExchangeRateFeeAccrual	3582345	PASSED	50	199	119	21	0	0	0	0	0	50	9	50	0	62104460	309
1776370059968	S5_SanctionedUserInterlace	3582345	PASSED	50	2019	1584	374	17	17	17	0	0	6	4	51	0	498693378	1619
1776370064464	S6_InFlightEdgeCases	3582345	PASSED	50	428	148	28	79	28	28	58	31	16	12	51	0	148009494	557
1776370069038	S7_FullProtocolEndurance	3582345	PASSED	15	817	439	112	190	15	15	15	12	15	4	17	0	210754818	675
1776370073408	S8_InvestSettlementEdge	3582345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99675369	425
1776370078887	S9_MultiAdapterMix	3582345	PASSED	50	1630	942	0	465	50	50	50	51	9	13	102	0	554493063	1586
1776370083890	S10_InterleavedOperations	3582345	PASSED	50	738	214	62	221	59	59	50	31	20	22	148	0	308944645	1097
1776370088898	S1_DepositRedeemMix	3592345	PASSED	50	1207	796	405	0	0	0	0	0	4	2	51	0	286756719	1106
1776370093791	S2_AsyncRedeemFullCycle	3592345	PASSED	50	507	55	0	337	50	50	0	0	9	6	151	0	294182041	982
1776370099768	S3_RebalanceSettlement	3592345	PASSED	50	1778	868	0	674	50	50	50	68	9	9	201	0	730128321	2053
1776370103941	S4_ExchangeRateFeeAccrual	3592345	PASSED	50	176	105	12	0	0	0	0	0	50	9	50	0	58537870	275
1776370109552	S5_SanctionedUserInterlace	3592345	PASSED	50	2117	1667	389	17	17	17	0	0	6	4	51	0	530235437	1691
1776370114001	S6_InFlightEdgeCases	3592345	PASSED	50	407	132	22	72	28	28	58	39	16	12	51	0	145282540	535
1776370118600	S7_FullProtocolEndurance	3592345	PASSED	15	803	439	119	168	15	15	15	13	15	4	17	0	202385210	665
1776370122947	S8_InvestSettlementEdge	3592345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99581798	405
1776370128524	S9_MultiAdapterMix	3592345	PASSED	50	1534	816	0	499	50	50	50	47	9	13	102	0	539624020	1614
1776370133493	S10_InterleavedOperations	3592345	PASSED	50	696	207	33	206	60	60	50	36	21	23	149	0	294655411	1051
1776370138564	S1_DepositRedeemMix	3602345	PASSED	50	1245	812	427	0	0	0	0	0	4	2	51	0	293813369	1141
1776370143426	S2_AsyncRedeemFullCycle	3602345	PASSED	50	489	56	0	318	50	50	0	0	9	6	151	0	282371066	954
1776370149308	S3_RebalanceSettlement	3602345	PASSED	50	1711	822	0	654	49	49	50	69	9	9	201	0	708068434	1969
1776370153574	S4_ExchangeRateFeeAccrual	3602345	PASSED	50	222	134	29	0	0	0	0	0	50	9	50	0	65751226	323
1776370159066	S5_SanctionedUserInterlace	3602345	PASSED	50	1946	1596	289	17	17	17	0	0	6	4	51	0	478523887	1555
1776370163569	S6_InFlightEdgeCases	3602345	PASSED	50	410	151	10	81	25	25	58	32	16	12	51	0	146177176	543
1776370168155	S7_FullProtocolEndurance	3602345	PASSED	15	797	411	107	204	15	15	15	11	15	4	17	0	211804710	673
1776370172485	S8_InvestSettlementEdge	3602345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99532761	411
1776370177924	S9_MultiAdapterMix	3602345	PASSED	50	1533	862	0	455	49	49	50	46	9	13	102	0	523980041	1519
1776370182911	S10_InterleavedOperations	3602345	PASSED	50	704	203	45	217	57	57	50	31	21	23	146	0	297340195	1054
1776370188064	S1_DepositRedeemMix	3612345	PASSED	50	1381	879	496	0	0	0	0	0	4	2	51	0	327919990	1243
1776370192910	S2_AsyncRedeemFullCycle	3612345	PASSED	50	448	55	0	278	50	50	0	0	9	6	151	0	261698104	962
1776370198828	S3_RebalanceSettlement	3612345	PASSED	50	1756	885	0	633	50	50	50	70	9	9	201	0	708346548	1991
1776370203024	S4_ExchangeRateFeeAccrual	3612345	PASSED	50	162	87	16	0	0	0	0	0	50	9	50	0	56333489	270
1776370208639	S5_SanctionedUserInterlace	3612345	PASSED	50	2154	1745	348	17	17	17	0	0	6	4	51	0	535450836	1700
1776370213110	S6_InFlightEdgeCases	3612345	PASSED	50	421	146	15	80	26	26	58	42	16	12	51	0	150954665	547
1776370217779	S7_FullProtocolEndurance	3612345	PASSED	15	901	466	124	232	15	15	15	15	15	4	17	0	240437829	767
1776370222120	S8_InvestSettlementEdge	3612345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100285148	398
1776370227604	S9_MultiAdapterMix	3612345	PASSED	50	1575	821	0	541	49	49	50	43	9	13	102	0	559816802	1573
1776370232510	S10_InterleavedOperations	3612345	PASSED	50	664	205	45	183	58	58	50	25	19	21	147	0	278165485	1020
1776370237534	S1_DepositRedeemMix	3622345	PASSED	50	1167	772	389	0	0	0	0	0	4	2	51	0	273163799	1095
1776370242456	S2_AsyncRedeemFullCycle	3622345	PASSED	50	500	57	0	328	50	50	0	0	9	6	151	0	287689268	964
1776370248487	S3_RebalanceSettlement	3622345	PASSED	50	1884	966	0	684	50	50	50	66	9	9	201	0	757899566	2128
1776370252732	S4_ExchangeRateFeeAccrual	3622345	PASSED	50	193	114	20	0	0	0	0	0	50	9	50	0	60928618	289
1776370258328	S5_SanctionedUserInterlace	3622345	PASSED	50	2115	1696	358	17	17	17	0	0	6	4	51	0	524696241	1685
1776370262764	S6_InFlightEdgeCases	3622345	PASSED	50	422	141	13	84	29	29	58	40	16	12	51	0	150421036	540
1776370267360	S7_FullProtocolEndurance	3622345	PASSED	15	833	508	99	146	15	15	15	16	15	4	17	0	202031233	680
1776370271680	S8_InvestSettlementEdge	3622345	PASSED	50	244	100	0	0	0	0	50	66	16	12	51	0	101179396	407
1776370276986	S9_MultiAdapterMix	3622345	PASSED	50	1386	803	0	368	48	48	50	47	9	13	102	0	457142500	1380
1776370281991	S10_InterleavedOperations	3622345	PASSED	50	724	220	52	207	58	58	50	37	20	22	149	0	301346750	1080
1776370287080	S1_DepositRedeemMix	3632345	PASSED	50	1285	855	424	0	0	0	0	0	4	2	51	0	301054877	1162
1776370292009	S2_AsyncRedeemFullCycle	3632345	PASSED	50	506	56	0	337	49	49	0	0	9	6	151	0	290634572	974
1776370297978	S3_RebalanceSettlement	3632345	PASSED	50	1637	886	0	527	49	49	50	58	9	9	201	0	631373743	2064
1776370302231	S4_ExchangeRateFeeAccrual	3632345	PASSED	50	245	159	27	0	0	0	0	0	50	9	50	0	68852370	322
1776370307957	S5_SanctionedUserInterlace	3632345	PASSED	50	2155	1695	399	17	17	17	0	0	6	4	51	0	534620083	1781
1776370312369	S6_InFlightEdgeCases	3632345	PASSED	50	343	105	10	63	24	24	58	31	16	12	51	0	130736910	511
1776370317010	S7_FullProtocolEndurance	3632345	PASSED	15	838	498	96	166	15	15	15	14	15	4	17	0	206662128	685
1776370321347	S8_InvestSettlementEdge	3632345	PASSED	50	243	100	0	0	0	0	50	65	16	12	51	0	100880800	426
1776370326709	S9_MultiAdapterMix	3632345	PASSED	50	1463	814	0	433	50	50	50	44	9	13	102	0	498201344	1457
1776370331798	S10_InterleavedOperations	3632345	PASSED	50	708	213	50	205	60	60	50	26	21	23	149	0	293895204	1145
1776370336923	S1_DepositRedeemMix	3642345	PASSED	50	1330	859	465	0	0	0	0	0	4	2	51	0	312548506	1194
1776370341800	S2_AsyncRedeemFullCycle	3642345	PASSED	50	522	58	0	349	50	50	0	0	9	6	151	0	300439260	993
1776370347926	S3_RebalanceSettlement	3642345	PASSED	50	1906	974	0	716	48	48	50	52	9	9	201	0	771472954	2210
1776370352144	S4_ExchangeRateFeeAccrual	3642345	PASSED	50	194	112	23	0	0	0	0	0	50	9	50	0	61432733	289
1776370357818	S5_SanctionedUserInterlace	3642345	PASSED	50	2252	1827	364	17	17	17	0	0	6	4	51	0	562804149	1782
1776370362238	S6_InFlightEdgeCases	3642345	PASSED	50	360	118	13	63	23	23	58	34	16	12	51	0	133760356	499
1776370366892	S7_FullProtocolEndurance	3642345	PASSED	15	880	445	148	205	15	15	15	18	15	4	17	0	229121659	730
1776370371231	S8_InvestSettlementEdge	3642345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100292350	405
1776370376549	S9_MultiAdapterMix	3642345	PASSED	50	1410	831	0	360	50	50	50	47	9	13	102	0	459916389	1416
1776370381489	S10_InterleavedOperations	3642345	PASSED	50	632	188	28	184	59	59	50	22	20	22	149	0	271993789	1006
1776370386608	S1_DepositRedeemMix	3652345	PASSED	50	1312	842	464	0	0	0	0	0	4	2	51	0	310588974	1224
1776370391568	S2_AsyncRedeemFullCycle	3652345	PASSED	50	485	56	0	314	50	50	0	0	9	6	151	0	279959906	993
1776370397393	S3_RebalanceSettlement	3652345	PASSED	50	1603	776	0	599	50	50	50	60	9	9	201	0	649604543	1892
1776370401606	S4_ExchangeRateFeeAccrual	3652345	PASSED	50	184	109	16	0	0	0	0	0	50	9	50	0	59945990	290
1776370407045	S5_SanctionedUserInterlace	3652345	PASSED	50	1867	1487	319	17	17	17	0	0	6	4	51	0	456713717	1518
1776370411484	S6_InFlightEdgeCases	3652345	PASSED	50	372	122	13	68	25	25	58	33	16	12	51	0	134789624	513
1776370416216	S7_FullProtocolEndurance	3652345	PASSED	15	963	553	142	189	15	15	15	15	15	4	17	0	238930358	834
1776370420543	S8_InvestSettlementEdge	3652345	PASSED	50	240	100	0	0	0	0	50	62	16	12	51	0	99562165	399
1776370425912	S9_MultiAdapterMix	3652345	PASSED	50	1504	868	0	418	50	50	50	46	9	13	102	0	501263025	1471
1776370430906	S10_InterleavedOperations	3652345	PASSED	50	707	215	51	207	57	57	50	30	19	21	147	0	295331491	1059
1776370435986	S1_DepositRedeemMix	3662345	PASSED	50	1280	826	448	0	0	0	0	0	4	2	51	0	300488434	1166
1776370440856	S2_AsyncRedeemFullCycle	3662345	PASSED	50	446	52	0	279	50	50	0	0	9	6	151	0	258606145	955
1776370446662	S3_RebalanceSettlement	3662345	PASSED	50	1669	856	0	586	49	49	50	61	9	9	201	0	666295957	1918
1776370450917	S4_ExchangeRateFeeAccrual	3662345	PASSED	50	230	133	38	0	0	0	0	0	50	9	50	0	66956415	315
1776370456551	S5_SanctionedUserInterlace	3662345	PASSED	50	2059	1637	361	17	17	17	0	0	6	4	51	0	506637790	1718
1776370460996	S6_InFlightEdgeCases	3662345	PASSED	50	388	132	17	71	25	25	58	32	16	12	51	0	138327982	515
1776370465752	S7_FullProtocolEndurance	3662345	PASSED	15	892	476	119	220	15	15	15	13	15	4	17	0	233926352	835
1776370470050	S8_InvestSettlementEdge	3662345	PASSED	50	237	100	0	0	0	0	50	59	16	12	51	0	98289298	393
1776370475438	S9_MultiAdapterMix	3662345	PASSED	50	1498	829	0	445	50	50	50	52	9	13	102	0	510967538	1482
1776370480364	S10_InterleavedOperations	3662345	PASSED	50	646	181	45	176	59	59	50	34	20	22	148	0	275406743	1012
1776370485476	S1_DepositRedeemMix	3672345	PASSED	50	1349	876	467	0	0	0	0	0	4	2	51	0	316829264	1206
1776370490307	S2_AsyncRedeemFullCycle	3672345	PASSED	50	429	53	0	261	50	50	0	0	9	6	151	0	250257025	886
1776370496234	S3_RebalanceSettlement	3672345	PASSED	50	1766	876	0	659	50	50	50	63	9	9	201	0	714906951	2011
1776370500434	S4_ExchangeRateFeeAccrual	3672345	PASSED	50	207	127	21	0	0	0	0	0	50	9	50	0	63267343	296
1776370505947	S5_SanctionedUserInterlace	3672345	PASSED	50	2072	1665	346	17	17	17	0	0	6	4	51	0	511014665	1632
1776370510392	S6_InFlightEdgeCases	3672345	PASSED	50	433	167	13	84	26	26	58	31	16	12	51	0	147646722	545
1776370515045	S7_FullProtocolEndurance	3672345	PASSED	15	889	515	109	188	15	15	15	13	15	4	17	0	223283739	727
1776370519371	S8_InvestSettlementEdge	3672345	PASSED	50	236	100	0	0	0	0	50	58	16	12	51	0	97884277	414
1776370524761	S9_MultiAdapterMix	3672345	PASSED	50	1478	835	0	433	50	50	50	38	9	13	102	0	496567022	1456
1776370529799	S10_InterleavedOperations	3672345	PASSED	50	695	181	40	224	59	59	50	38	21	23	151	0	303476193	1122
1776370534848	S1_DepositRedeemMix	3682345	PASSED	50	1254	813	435	0	0	0	0	0	4	2	51	0	294442602	1141
1776370539747	S2_AsyncRedeemFullCycle	3682345	PASSED	50	529	57	0	357	50	50	0	0	9	6	151	0	304514675	1009
1776370545788	S3_RebalanceSettlement	3682345	PASSED	50	1920	933	0	758	50	50	50	61	9	9	201	0	792954123	2145
1776370550029	S4_ExchangeRateFeeAccrual	3682345	PASSED	50	193	108	26	0	0	0	0	0	50	9	50	0	61497869	290
1776370555925	S5_SanctionedUserInterlace	3682345	PASSED	50	2494	2061	372	17	17	17	0	0	6	4	51	0	632717978	1986
1776370560349	S6_InFlightEdgeCases	3682345	PASSED	50	404	134	16	78	30	30	58	30	16	12	51	0	144647204	533
1776370564932	S7_FullProtocolEndurance	3682345	PASSED	15	889	500	144	165	15	15	15	16	15	4	17	0	219138558	724
1776370569272	S8_InvestSettlementEdge	3682345	PASSED	50	239	100	0	0	0	0	50	61	16	12	51	0	99173513	424
1776370574709	S9_MultiAdapterMix	3682345	PASSED	50	1571	955	0	400	48	48	50	48	9	13	102	0	512712506	1514
1776370579718	S10_InterleavedOperations	3682345	PASSED	50	719	213	50	214	58	58	50	32	21	23	149	0	300900130	1083
1776370584756	S1_DepositRedeemMix	3692345	PASSED	50	1211	806	399	0	0	0	0	0	4	2	51	0	283453119	1115
1776370589658	S2_AsyncRedeemFullCycle	3692345	PASSED	50	507	56	0	336	50	50	0	0	9	6	151	0	292282167	974
1776370595562	S3_RebalanceSettlement	3692345	PASSED	50	1685	861	0	594	50	50	50	62	9	9	201	0	669565404	2027
1776370599769	S4_ExchangeRateFeeAccrual	3692345	PASSED	50	193	120	14	0	0	0	0	0	50	9	50	0	61111803	286
1776370605398	S5_SanctionedUserInterlace	3692345	PASSED	50	2171	1768	345	16	16	16	0	0	6	4	51	0	537899253	1727
1776370609834	S6_InFlightEdgeCases	3692345	PASSED	50	401	147	10	82	23	23	58	30	16	12	51	0	142256872	536
1776370614523	S7_FullProtocolEndurance	3692345	PASSED	15	966	575	104	212	15	15	15	11	15	4	17	0	244771116	777
1776370618824	S8_InvestSettlementEdge	3692345	PASSED	50	242	100	0	0	0	0	50	64	16	12	51	0	100360611	401
1776370624233	S9_MultiAdapterMix	3692345	PASSED	50	1514	861	0	440	49	49	50	43	9	13	102	0	513544142	1488
1776370629139	S10_InterleavedOperations	3692345	PASSED	50	626	193	38	162	55	55	50	31	20	22	145	0	264787320	985
1776370634091	S1_DepositRedeemMix	3702345	PASSED	50	1091	699	386	0	0	0	0	0	4	2	51	0	257045819	1029
1776370638927	S2_AsyncRedeemFullCycle	3702345	PASSED	50	485	54	0	316	50	50	0	0	9	6	151	0	278892088	938
1776370644838	S3_RebalanceSettlement	3702345	PASSED	50	1689	821	0	629	49	49	50	73	9	9	201	0	686059566	1951
1776370649049	S4_ExchangeRateFeeAccrual	3702345	PASSED	50	181	107	15	0	0	0	0	0	50	9	50	0	59263066	282
1776370654681	S5_SanctionedUserInterlace	3702345	PASSED	50	2183	1694	428	17	17	17	0	0	6	4	51	0	541946465	1731
1776370659105	S6_InFlightEdgeCases	3702345	PASSED	50	386	136	9	74	26	26	58	29	16	12	51	0	140841868	527
1776370663723	S7_FullProtocolEndurance	3702345	PASSED	15	834	455	115	188	15	15	15	12	15	4	17	0	213627546	692
